intensity,lat,lng
13,33.595088,-117.82903799999998
2,30.111915000000003,-98.033573
2,41.26214,-95.93383299999999
1,41.295431,-96.002289
3,41.210119,-95.9542
1,40.543139000000004,-74.358981
1,37.044185999999996,-113.577299
1,40.632358,-74.401184
330,34.247532,-118.526076
44626,34.255441999999995,-118.421314
1,40.62062,-74.315442
51395,40.673583,-73.81773000000001
1,40.589252,-74.31130999999999
41435,40.694062,-73.858626
3,38.030177,-121.29791200000001
1,40.821737,-74.310147
26105,40.660059999999994,-73.736012
41121,34.200175,-118.540958
2,37.97925,-121.31340900000001
2,40.642845,-74.436233
31295,40.715606,-73.76847099999999
1,38.049939,-121.23297
1,40.607754,-74.023937
15919,40.736425,-73.722376
3,37.949421,-121.157283
20110,40.730903999999995,-73.745661
19266,40.721016,-73.742245
21800,40.709765999999995,-73.738653
1,43.05894,-106.439816
3,38.051726,-121.48303600000001
1,42.857603000000005,-106.77076399999999
2,48.320308000000004,-117.92066000000001
2,46.868175,-118.074226
11555,33.974027,-118.249509
16975,33.949099,-118.24673700000001
37989,33.964131,-118.272783
35017,34.076198,-118.310722
1,48.292946,-117.698546
15556,34.059163,-118.30689199999999
1,40.924959,-74.179096
25446,34.048041,-118.294177
1,37.278539,-87.511771
1,41.034706,-122.791321
1,37.367583,-91.767023
19363,34.028129,-118.284829
2,36.253847,-86.69553
1,39.96332,-122.017242
25599,34.009552,-118.346724
1,40.931711,-74.15687
2,40.765478,-122.941428
1,40.649699,-76.060949
1,40.856253,-76.216265
1,33.79248,-96.328328
378,33.634626000000004,-117.874882
1,41.613633,-87.04620600000001
1,33.859097999999996,-94.816353
2,30.224135999999998,-98.134814
9,33.601984,-117.913001
23,33.605086,-117.892319
132,33.623208,-117.933903
1,30.664239000000002,-97.776853
2,41.302498,-95.892524
1,41.298337,-96.166754
1,36.675775,-110.228223
3,41.263231,-96.17809799999999
1,39.05794,-77.39269399999999
2,38.986273,-77.45577800000001
6,40.820314,-74.106041
9,40.798004,-74.11325
3,40.826423999999996,-74.062338
2,41.838035999999995,-87.75986999999999
5753,34.286687,-118.43508
16,40.817097,-74.085024
5,40.54564,-74.460817
1,40.838127,-74.055268
1,30.307375,-95.438548
37116,34.326584000000004,-118.38226100000001
1,40.850183,-74.087068
3447,40.646964000000004,-73.784813
26255,34.237912,-118.48230600000001
1,40.633026,-74.372905
28796,34.294615,-118.507001
3,40.392789,-74.33039699999999
3,40.554147,-74.25305999999999
58067,40.715359,-73.793071
11059,34.265879,-118.456748
3,40.742346000000005,-74.334237
42349,40.698161999999996,-73.786893
2,40.458847999999996,-74.302768
4,40.748810999999996,-74.261512
2,38.072109000000005,-120.631346
54467,40.676808,-73.776425
50362,40.701265,-73.809605
20290,40.675807,-73.796622
1,37.90723,-120.68830700000001
1,40.276893,-80.17072900000001
2,48.012086,-117.576352
5290,34.062148,-118.31588899999998
43168,34.007090000000005,-118.25868100000001
105722,34.065975,-118.238642
10071,34.045405,-118.240454
2,33.762528,-89.802915
9042,34.043146,-118.251746
2,36.180589000000005,-86.481794
23475,34.039378,-118.2663
113,40.76078,-73.97766999999999
44444,34.028331,-118.35433799999998
14671,34.052913000000004,-118.26433999999999
352,34.090728000000006,-118.127527
40843,34.028887,-118.31718300000001
1,40.720206,-76.191949
1,44.987819,-92.9095
44962,34.049841,-118.33846000000001
246,34.074736,-118.145959
1,35.784183,-86.489369
2,44.642140000000005,-93.27642800000001
1,45.802308000000004,-118.27241000000001
3,35.932526,-86.44264799999999
1,41.972387,-70.978778
94,33.42411,-117.606775
62,33.467371,-117.61350900000001
2,30.750244,-97.760498
1,30.560321999999996,-97.546399
64,33.50186,-117.608646
26,33.752476,-117.612554
2,33.996105,-83.700168
1,30.316898,-98.424992
175,33.528868,-117.701175
5,33.680226,-117.52614399999999
54,33.606695,-117.60436000000001
1,40.400594,-78.103809
2,41.235473,-96.051334
1,44.470906,-68.928662
2,38.979842,-77.37975
1,38.923848,-77.396501
1,36.693191,-110.810271
1,36.096446,-111.11641599999999
1,35.113436,-110.67124799999999
1,39.064437,-77.603993
2,40.520494,-74.27294300000001
2,40.697891999999996,-74.334537
606,34.440891,-118.501747
3,40.695266,-74.26907800000001
663,34.441596000000004,-118.448109
1,40.708223,-75.147074
22772,34.230854,-118.36585600000001
24,40.767855,-74.020637
400,34.465755,-118.553789
26,40.767383,-74.032328
1325,34.439855,-118.644401
1,40.717934,-74.286158
1,37.873793,-121.290146
20990,34.155097,-118.54755300000001
1,40.571349,-74.646019
1,38.161669,-120.368144
1,47.687849,-118.20823200000001
2,47.845781,-119.14446799999999
1,47.999935,-118.952851
15194,34.066379,-118.30986999999999
1,46.93104,-117.76515400000001
32612,34.029036,-118.23787
2823,34.023728000000006,-118.156275
3,35.881943,-86.31893199999999
10,40.754498999999996,-73.982256
16035,34.022502,-118.19961299999999
1,38.352140999999996,-76.567187
75,40.759114000000004,-73.97759599999999
22442,34.065723,-118.434969
1,35.849273,-86.364315
156,40.759167,-73.979668
46811,34.045421000000005,-118.44587299999999
52483,34.080017,-118.262643
32974,34.127194,-118.295647
1,45.928892,-93.303115
7,40.810852000000004,-73.96374399999999
31161,34.099911999999996,-118.32691200000001
22402,34.089847999999996,-118.294661
4,40.926901,-72.643499
247,40.75031,-73.992979
3,34.221692,-77.88063299999999
1,42.891371,-78.503687
1,41.878644,-70.74319799999999
1,27.770792999999998,-82.632806
1,41.547509999999996,-87.503268
2,42.63313,-79.021745
2,27.846613,-82.62869
1,27.796346000000003,-82.628737
1,41.583084,-87.50158499999999
2,29.999103,-97.82820699999999
1,27.734491,-82.643403
3,42.593154,-78.39746099999999
2,30.69088,-97.941426
285,33.752468,-117.99393300000001
1,27.754314,-82.72228
1,29.871644,-97.67682099999999
1,27.817558000000002,-82.80113399999999
118,33.619671999999994,-117.61208700000002
1,41.702465999999994,-74.632195
1,41.262331,-96.001137
2,41.207378999999996,-96.193646
15,41.205825,-96.118601
1,42.389941,-72.524108
1,37.255474,-80.422539
5,40.651644,-74.343447
2,38.721847,-77.748187
2,35.290788,-87.433736
4,40.496619,-74.532009
13,40.788078999999996,-74.01135699999999
569,34.212804999999996,-118.88217900000001
1,30.804668,-95.550872
35,40.781958,-74.067649
389,34.136077,-118.888919
1,47.319261,-111.298533
2,40.552844,-74.28694899999999
727,34.193326,-118.818684
4,40.589554,-74.685411
1,40.701282,-73.79597199999999
20145,34.15404,-118.593153
7,38.114388,-121.144658
3,40.466409999999996,-74.278625
24909,34.177310999999996,-118.61570400000001
3,34.971166,-81.081284
2,41.584603,-93.620836
21,46.997309,-117.184125
12,48.277409000000006,-118.13139199999999
1,42.814344,-105.88458
19,48.020659,-119.05406599999999
30,47.398104,-118.277666
21443,34.085784000000004,-118.206666
28,47.664805,-119.099296
1,34.800258,-92.245317
37678,34.078195,-118.185501
14,46.674642999999996,-117.955526
1,48.147832,-118.11521299999998
22466,34.05038,-118.211991
1,34.840468,-92.326035
1,48.205843,-118.395823
1,38.524275,-77.00066
30702,34.030578000000006,-118.39961299999999
26707,34.051809000000006,-118.383674
31252,34.070409999999995,-118.35041100000001
1,44.059126,-93.22348199999999
32959,34.002719,-118.28748700000001
20869,34.088475,-118.32552700000001
26286,34.111885,-118.26103300000001
1,32.621860999999996,-97.093485
1,36.566635999999995,-86.49524699999999
40484,40.781432,-73.950013
3,37.441078000000005,-107.85278100000001
1,39.226549,-120.767022
1,32.784931,-97.099915
2,42.830674,-78.299709
107,33.611945,-117.66586699999999
86,33.606497,-117.64311200000002
1,27.662679999999998,-82.722404
2,27.875059999999998,-82.648609
50,33.547238,-117.62376100000002
1,36.338162,-82.318108
1,41.795394,-74.845029
1,41.787539,-74.589314
1,38.439405,-82.833674
1,41.234983,-96.11845
1,38.959322,-77.339298
1,41.173061,-95.959746
1,38.934645,-77.351702
2,42.154903999999995,-72.602804
1,38.981059,-77.340775
1,39.426562,-84.497608
1,40.397671,-74.389399
19,34.184616,-118.576125
3,41.582678,-93.67667
3,41.654477,-93.62418000000001
1,38.078402000000004,-120.44344299999999
2,41.545918,-93.622124
1,41.67573,-71.273331
1,41.608629,-93.599579
3,38.149815999999994,-120.84666999999999
130,34.184975,-118.76691799999999
2,41.617463,-93.546621
1,38.19262,-120.95782
1,40.244231,-80.221186
2,41.454231,-97.39816400000001
5,45.087307,-87.140063
1,34.902043,-92.24081899999999
45,48.111429,-118.646173
8,48.736990000000006,-118.138691
4,46.765536,-117.84824499999999
616,33.994523,-118.149952
1,38.236309999999996,-76.432886
36394,34.137412,-118.20760700000001
46255,34.114708,-118.192098
37823,33.988504999999996,-118.336358
38200,33.952725,-118.291904
3,48.10047,-117.597004
33721,33.942108000000005,-118.41748799999999
33271,34.10781,-118.362247
31074,33.953617,-118.308428
23004,34.072924,-118.37271000000001
3,32.754272,-97.083196
33693,34.09254,-118.491064
3,32.75513,-97.13924200000001
1,32.719328000000004,-97.155028
4,32.692105,-97.086517
1,32.692186,-97.13330400000001
2,32.689221999999994,-97.18913
3,32.662513,-97.164024
1,42.996190000000006,-78.213412
2,32.664590000000004,-97.096476
7,30.439629999999998,-97.594687
10,33.433545,-111.8504
1,33.379757,-111.875018
1,30.501927000000002,-97.647251
3,33.450359000000006,-111.802894
1,30.543419,-97.645602
7,33.395720000000004,-111.786608
4,29.880162,-97.966164
3,33.43242,-111.71851200000002
2,42.067803999999995,-70.805713
6328,33.833744,-118.314022
1,40.262378000000005,-78.507952
1171,33.833181,-118.29206200000002
4,33.396296,-111.717019
9,33.454586,-111.63797199999999
489,33.840398,-118.353715
394,33.867257,-118.330794
3,33.403307,-111.62806299999998
732,33.807882,-118.34795700000001
4,33.37545,-111.63866999999999
9,33.884696000000005,-118.329998
1,36.402425,-82.45718000000001
3,41.265139000000005,-96.11444499999999
2,37.539769,-77.435528
2,36.05823,-80.321496
1,30.159737,-85.660922
1,42.062378,-72.498111
1,30.048562,-85.55323100000001
2,36.013158000000004,-80.17549100000001
1,41.527941999999996,-93.56796700000001
1,41.052918,-85.24165
1,30.189031,-85.506785
242,34.384696999999996,-118.647244
1,30.6402,-95.538432
1,41.535138,-93.66524799999999
1,41.625632,-93.79365
1,30.198324,-85.79069399999999
298,34.506627,-118.699048
1,30.142184999999998,-85.732678
2,41.613243,-93.797871
2,41.642919,-71.48571899999999
1,30.053105,-95.157943
3,29.994498999999998,-95.177499
710,34.402509,-118.363427
1,44.197537,-87.713043
1,35.661398999999996,-92.056438
3,48.804513,-118.55684099999999
1,35.455760999999995,-86.484563
1,38.215237,-76.44775600000001
1,46.927094,-96.834703
1810,33.988046999999995,-118.37036100000002
16501,34.061735,-118.276757
1,46.793233,-96.83968
1,32.900196,-97.56117900000001
2369,34.002844,-118.2164
3,32.852971000000004,-97.130443
1,30.639284999999997,-96.362454
11706,33.926262,-118.24988300000001
1,32.830657,-97.145158
1,30.681053000000002,-96.38606700000001
1,38.843738,-120.07267399999999
1,40.798359000000005,-72.794297
2,39.009801,-121.03470700000001
1,42.564386,-78.50762399999999
2,37.920163,-108.72678700000002
1,38.800349,-120.50387099999999
1,37.156378000000004,-108.187079
2,41.607057,-86.721724
4,33.389733,-111.84350500000001
1,60.600457999999996,-151.106322
3,33.322324,-111.635342
3,33.448733000000004,-111.769015
1,39.583171,-75.70089899999999
3,33.511896,-111.579396
1,30.034449,-98.142776
3,39.6182,-75.729724
1,39.801513,-75.45385300000001
1,37.549349,-77.460606
26,41.032932,-73.76507099999999
1,37.557767,-77.378886
10,41.0544,-73.779287
2,37.497603000000005,-77.46742900000001
13,41.071512,-73.747093
6,41.010525,-73.745125
1,37.518623999999996,-77.512937
16,36.172546999999994,-115.122234
6,41.020571999999994,-73.775846
2,37.579912,-77.523347
1,41.039089000000004,-73.811368
19,36.14543,-115.186825
3,37.626616999999996,-77.492834
3,41.296932,-96.10675
15,36.111835,-115.211716
7,36.151382,-115.108648
2,37.586771999999996,-77.57416500000001
2,37.576948,-122.316903
1,39.794821999999996,-105.10529199999999
16,36.181706,-115.16323100000001
11,37.523602000000004,-122.34492
5,36.171240999999995,-115.20928799999999
4,37.538449,-122.305447
6,39.817202,-105.123954
15,36.205256,-115.22363899999999
4,37.555999,-122.267679
1,42.098676,-72.961564
6,36.13172,-115.16838200000001
3,39.85165,-105.131418
3,39.259888000000004,-84.75957700000001
3,39.862519,-105.19240500000001
265,34.545587,-118.42009499999999
1,41.050882,-85.299234
4,39.444049,-84.21413100000001
1,30.156257,-95.74925999999999
1,30.465662,-95.729888
5,31.140065000000003,-85.398289
1,41.550872,-73.068653
3,31.266568,-85.401317
3,44.101825,-87.722752
45,48.83871,-118.30632299999999
1,46.903644,-117.148073
1,46.730917,-117.15256799999999
14737,33.921279999999996,-118.27418600000001
1,48.575363,-118.664374
27344,34.003638,-118.308806
13760,34.045105,-118.185914
27022,34.037251,-118.423573
1,47.105897999999996,-118.340218
3,40.758404,-73.972031
35825,34.112272,-118.22549599999999
1,38.52282,-76.60135
83,40.763622,-73.97243900000001
33009,34.002028,-118.430656
20,40.757779,-73.972487
4848,34.057596999999994,-118.41399799999999
27876,34.129771999999996,-118.33098899999999
12818,34.093828,-118.381697
4,37.445868,-108.90729099999999
1,32.581022999999995,-97.419617
2,42.398835,-78.971581
1,40.950659,-72.571053
1,42.475564,-78.488807
2,37.496407,-108.757072
4,42.901971,-78.703418
1,41.68934,-86.869265
1,40.866503,-72.804643
1,30.534423999999998,-97.725741
1,41.772954999999996,-72.19844599999999
1,39.795167,-75.588092
12,33.323671999999995,-111.87846100000002
2,39.713598,-75.741073
3,33.317448,-111.830487
1,39.670784000000005,-75.712298
6,33.252249,-112.010268
1,37.451423,-77.47066
8,36.171428999999996,-115.047734
1,37.475809999999996,-77.585285
1,37.595612,-77.64760600000001
7,36.061152,-115.26351499999998
3,39.739249,-104.862881
4,39.738764,-104.782159
10,36.253640000000004,-115.04105200000001
10,39.699735,-104.837643
1,39.661404,-104.765658
24,36.140961,-115.28109099999999
5,39.663559,-104.838066
17,36.07738,-115.21396599999999
3,39.627320000000005,-104.779035
18,36.084721,-115.146129
7,39.599458,-104.70760600000001
1,39.697928000000005,-104.78546
1,35.06863,-83.733593
4,39.350783,-84.313198
4,39.688002000000004,-104.68974
1,39.786982,-104.70217
2,35.100136,-84.138594
2,36.020708,-80.27981700000001
2,39.482403999999995,-84.41024300000001
3,41.152413,-85.12709100000001
1,41.595705,-72.96938399999999
1,34.313340000000004,-92.394058
1,31.331937,-85.14887399999999
1,47.098248,-117.65388999999999
2,48.036972,-117.863003
3,47.010562,-117.35868700000002
2769,34.052876,-118.254943
1,47.080905,-117.42388999999999
158,34.054534000000004,-118.457025
3,48.229649,-114.385053
171,40.7693,-73.949915
12014,34.108022999999996,-118.45696399999999
1,32.814107,-97.091323
9,40.752131,-73.97872199999999
1,39.902038,-83.757349
1,41.078671,-94.401822
86,34.040587,-118.255404
3,40.754647999999996,-73.97477099999999
1,36.480269,-86.681321
11,40.751447999999996,-73.977103
1,40.763164,-72.830344
12,40.754391,-73.976098
3,38.577783000000004,-121.201788
2,43.042842,-78.699413
1,33.991603000000005,-78.54956999999999
2,42.772531,-78.584321
2,38.747526,-121.18009199999999
5,38.782070000000004,-121.37315500000001
1,40.822586,-72.601345
1,42.078974,-70.93939
1,34.449597999999995,-77.886638
1,34.814777,-78.09079
1,27.979914,-82.780506
1,27.945590999999997,-82.793988
3,33.353505,-111.81143200000001
1,33.361667,-111.741003
1,27.975284000000002,-82.701482
2,36.329139,-93.551929
2,36.377345,-82.137118
10,36.081317999999996,-115.095455
8,36.121526,-115.091277
10,36.106432,-115.04028600000001
8,36.035206,-115.148789
1,31.137885999999998,-97.373653
5,39.930782,-105.07428700000001
3,39.890663,-105.113724
2,39.879646,-104.798722
15,36.196814,-115.26436299999999
1,39.939848,-105.283942
12,36.233315000000005,-115.29015
8,40.012251,-105.09975700000001
1,39.950806,-105.15949499999999
1,41.478215999999996,-71.322375
1,41.518673,-71.281685
1,41.15298,-85.0408
1,30.23801,-95.16445999999999
2,47.631197,-122.63101699999999
1,39.490929,-84.744187
1,47.573702000000004,-122.786447
2,30.062169,-95.383966
1,30.061727,-95.681504
1,30.471373999999997,-95.363872
1,36.812940000000005,-76.37100500000001
3,30.040876,-95.528914
1,36.893339000000005,-76.373292
1,36.842301,-76.339628
1,48.292667,-117.342169
52,34.418979,-119.709166
16,34.438773,-119.67884099999999
14,34.533221999999995,-119.791731
6,40.752625,-73.975877
13,34.448024,-119.616984
2,40.755272999999995,-73.974315
15,34.406428000000005,-119.72688799999999
3,40.754131,-73.979364
8,40.751441,-73.975003
1,32.280895,-97.160931
1532,34.020221,-118.28603500000001
2,32.925765000000006,-97.071545
1,40.497239,-91.993928
9,40.755139,-73.975934
2,32.8172,-97.180586
4,40.993155,-72.319664
2,44.495587,-73.184857
2,32.474087,-97.422013
1,40.905925,-72.415662
4,38.344888,-121.43123100000001
1,33.603426,-86.493789
9,38.427813,-121.444696
1,27.899189,-82.679506
2,41.463198999999996,-87.00750500000001
2,28.002884,-82.743408
2,43.027386,-78.75666600000001
1,27.974747999999998,-82.826777
1,39.381644,-75.653322
1,39.803171999999996,-75.59971800000001
6,33.214954999999996,-111.869973
3,33.224956,-111.795717
6,36.253975,-115.22710500000001
13,36.309668,-115.249674
1,39.830822,-105.03747
11,36.202733,-115.30775
3,36.100972999999996,-115.37590800000001
3,39.772675,-105.104801
1,36.166612,-115.361275
4,36.034661,-115.211656
1,43.151464000000004,-77.444396
1,31.274156,-92.467107
1,31.197018,-92.37021999999999
1,39.346695000000004,-84.41348
2,32.339420000000004,-110.98499699999999
1,18.402252999999998,-66.71139699999999
1,30.100254999999997,-95.35647900000001
5,32.271328999999994,-110.99371200000002
1,48.179735,-124.41166000000001
4,32.147619,-110.93333799999999
3,30.057802000000002,-95.470985
13,34.446201,-119.762794
12,34.449185,-119.804782
21,34.072862,-118.24098899999998
1,35.773632,-78.634457
2,43.043782,-76.150638
29,43.061111,-76.134924
1,43.050816999999995,-76.17747299999999
33,34.479453,-120.084094
3218,33.975414,-118.41698999999998
2,28.079399,-80.62361700000001
148,34.0712,-118.443523
1,35.742323,-78.715478
1,28.020804,-80.681247
1,45.240483000000005,-122.79384099999999
4,32.57074,-97.144837
1,30.561384999999998,-96.272583
1,32.469409999999996,-96.990665
1,27.919258000000003,-80.64423199999999
14,38.685087,-121.063769
8,45.517009,-122.85981699999999
4,45.454271000000006,-122.87961899999999
10,38.815548,-121.280172
3,45.460190000000004,-122.804198
1,34.29905,-78.691171
1,27.915173,-82.804068
2,27.906822,-82.75878399999999
1,27.883819,-82.827877
1,42.877992,-85.767881
1,61.94662099999999,-162.878319
7,33.534451000000004,-111.887354
1,34.302078,-86.63409399999999
11,33.493513,-111.91923899999999
2,27.853532,-82.759349
2,33.544833000000004,-111.957563
11,33.615485,-111.95223500000002
4,33.668186999999996,-111.822523
1,33.500584,-111.843728
6,33.46196,-111.91639199999999
1,36.52686,-82.571968
7,33.564295,-111.895881
1,46.916872,-102.83425799999999
2,33.601112,-111.80948799999999
7,41.020888,-81.628652
6,35.988424,-115.20705900000002
1,31.219045,-97.96822399999999
6,36.147921999999994,-115.036367
1,36.322319,-115.293151
3,36.178886,-115.32075900000001
1,36.16769,-115.27786200000001
1,31.499723,-98.13064
9,36.143249,-115.226909
2,42.739909999999995,-77.998746
9,36.112796,-115.28014099999999
1,42.226949,-72.74158800000001
9,36.08017,-115.297071
2,39.747871999999994,-104.838305
3,36.272251000000004,-115.292534
1,42.387603000000006,-72.09323
1,43.05689,-77.52104200000001
1,39.066521,-94.920179
1,42.197913,-72.329709
4,38.730666,-94.695551
7,32.214135,-110.823725
1,38.074849,-95.413199
6,32.215235,-110.883394
3,47.372495,-122.595828
1,32.252886,-110.886567
1,32.19457,-111.014995
1,41.602006,-75.710133
1,39.703716,-95.273961
1,30.360668,-86.185532
2,32.167395,-110.950864
1,38.963864,-94.967153
1,29.945204999999998,-95.259778
1,32.246722,-110.836178
7,47.296946999999996,-122.62366100000001
1,47.568714,-122.63155800000001
1,41.230478000000005,-75.52496500000001
1,48.024004999999995,-122.74903300000001
1,32.246719,-110.94865700000001
1,41.404303999999996,-75.118065
19,32.78776,-96.79942700000001
5,32.779253000000004,-96.80476800000001
2,32.746823,-96.802681
3,32.802127,-96.788853
2,32.835893,-96.795514
2,40.164837,-105.103179
10,37.978138,-122.497611
5,32.831278999999995,-96.771191
1,40.169014000000004,-105.210376
7,32.786796,-96.819971
3,43.031057000000004,-76.127249
7,38.022366,-122.555605
1,43.103572,-76.119484
2,37.945512,-122.56012
3,32.753141,-96.839613
4,40.163388,-105.03008700000001
4,35.945927000000005,-78.61949200000001
2,43.038709000000004,-76.075591
1,35.8985,-78.635485
1,37.322564,-78.90275799999999
1,35.907875,-78.77296
1,42.204251,-71.908907
1,42.284766999999995,-71.714228
2,40.831296,-72.923154
4,45.220824,-122.66828000000001
1,45.413524,-122.536758
1,39.65647,-91.72833100000001
1,34.225734,-77.79733399999999
1,33.402429,-86.951784
3,40.254506,-76.862176
1,30.871914,-96.526934
1,45.515631,-122.24273000000001
8,38.698614,-121.699262
1,27.838362,-82.714996
1,38.24538,-84.550241
12,33.610739,-111.891472
1,33.835028,-111.806018
2,33.606089000000004,-111.743277
2,43.654590999999996,-70.297989
2,30.884328000000004,-97.378812
2,36.163427,-114.98815900000001
1,42.293533000000004,-72.278599
2,43.631402,-70.285989
1,42.26135,-83.846458
1,37.723603000000004,-100.057186
2,48.967184,-111.65869199999999
1,42.684188,-87.815533
2,42.221694,-83.732265
1,39.736869,-94.881484
2,42.754054,-87.811291
6,42.734536999999996,-87.864892
1,39.368428,-94.911265
1,41.609435999999995,-71.178113
1,41.573307,-75.58133000000001
1,41.442799,-75.39345
2,32.736986,-96.907815
3,32.750602,-96.756846
1,32.711324,-96.781215
1,40.29738,-105.103753
1,32.841986999999996,-96.702574
1,32.811813,-96.812898
1,28.396234999999997,-80.61505
2,42.059737,-72.033908
1,45.222954,-122.833621
1,41.212012,-112.03456399999999
1,35.203066,-101.895003
2,30.012223,-90.162523
1,28.457715999999998,-80.812289
2,45.278476,-122.32318799999999
1,41.21499,-111.889587
3,35.230592,-101.802502
5,30.001164000000003,-90.209724
1,40.315813,-76.886436
1,32.861345,-97.692173
3,41.269473,-112.117645
2,45.546622,-122.442346
9,40.267831,-76.78737
3,41.156796,-111.965799
1,30.014032,-90.191345
2,32.682609,-97.782556
1,45.38565,-122.592827
1,43.985802,-86.406481
1,45.01891,-91.719575
1,37.345929,-95.261617
2,30.929823,-83.22303199999999
1,31.011815999999996,-97.74188000000001
1,36.380652000000005,-115.50688899999999
1,31.050856,-97.644625
8,36.124179,-115.141282
4,38.815137,-94.94026600000001
1,41.478083000000005,-71.52471700000001
1,42.505744,-83.782892
1,41.415152,-71.465251
3,32.181544,-110.74655200000001
4,39.882703,-74.972036
1,41.703849,-71.455568
1,39.767727,-74.312588
1,41.747671000000004,-71.406118
1,18.263085,-66.712985
1,32.094109,-111.34926499999999
1,39.542598999999996,-74.298174
1,32.414615000000005,-110.94656100000002
1,32.621072,-110.989667
1,32.868528999999995,-96.876118
9,37.885628999999994,-122.46858
1,32.782826,-96.776443
1,38.339402,-123.034599
3,32.76681,-96.6869
1,40.646857000000004,-105.029513
1,32.824923999999996,-96.679438
4,32.893295,-96.864339
1,37.931846,-122.50773799999999
1,40.529861,-105.03664099999999
3,40.518836,-105.143224
1,38.34642,-122.69412700000001
1,35.145012,-101.876275
1,28.323196000000003,-80.623102
1,28.145509000000004,-80.649958
3,45.509203,-122.43346799999999
2,32.959875,-97.148437
8,45.626690999999994,-121.550386
1,28.178765999999996,-80.60177
1,30.564946999999997,-95.800223
3,45.176629999999996,-122.783877
1,48.15237,-119.74347900000001
1,42.103214,-72.079545
1,40.306267,-75.147144
1,47.460575,-120.478283
4,45.413498,-122.725171
1,48.615477,-119.821054
1,33.314842,-86.659872
1,43.178683,-86.19910300000001
1,37.995815,-84.979522
21,33.427440000000004,-111.934004
1,45.251132,-91.123401
1,37.393471000000005,-119.741037
9,33.393984,-111.932906
1,37.028835,-119.316654
6,33.364638,-111.93160400000001
4,33.338295,-111.93464399999999
20,36.622507,-118.957187
4,37.344149,-119.42213899999999
6,33.271981,-111.831774
33,37.203158,-119.24924299999999
2,36.803197,-120.01856399999998
1,59.484561,-139.419308
1,37.631281,-77.542534
4,41.246425,-81.44958199999999
1,42.306327,-83.176211
3,35.997668,-115.28606599999999
1,35.894539,-115.33193600000001
1,42.986699,-77.43436
1,42.298035999999996,-83.24761
1,42.335793,-83.28329599999999
1,39.252392,-94.879551
2,39.023294,-95.20890899999999
1,39.090315000000004,-76.621257
1,38.958845000000004,-95.247749
2,42.001706,-71.499949
1,46.538447999999995,-121.504819
3,32.335291,-111.04175900000001
1,39.815906,-75.34833499999999
1,38.893051,-95.34616
3,32.302273,-111.181848
3,40.069522,-74.824196
4,32.253908,-111.08013999999999
1,38.978096,-95.34412900000001
1,47.541253000000005,-122.57702900000001
4,32.094967,-110.76543799999999
3,48.034402,-122.838953
1,32.289584000000005,-110.733528
1,41.395754,-74.91925400000001
3,32.902679,-96.79339300000001
4,32.873484999999995,-96.747539
2,32.923189,-96.89172099999999
3,38.324133,-122.714633
7,32.832614,-96.849082
1,32.676396999999994,-96.936798
1,32.878496999999996,-96.707819
2,28.19912,-80.781941
2,40.363199,-105.176682
4,40.457521,-105.05076100000001
1,43.353609999999996,-91.76605
3,37.937082000000004,-122.53236899999999
6,39.156299,-96.521265
1,45.436254,-121.62478899999999
2,45.207722,-122.537224
4,47.308654,-119.649345
3,45.320277000000004,-122.53646699999999
1,48.868662,-119.77072199999999
1,43.213069,-85.967762
1,45.345254,-121.86273999999999
1,38.304672,-83.87385400000001
5,32.641272,-106.072883
1,43.089103,-86.20687
3,37.098303,-120.28121200000001
8,36.825296,-119.68019
5,36.814864,-119.710596
4,33.303241,-111.74180700000001
8,37.209821000000005,-119.749802
4,33.332328000000004,-111.749802
1,33.277771,-111.731454
1,41.132323,-81.33278100000001
1,36.521012,-119.38944599999999
12,36.917573,-119.59348100000001
3,42.265992,-122.900842
2,35.995843,-115.15761200000001
2,42.414574,-122.954536
1,42.604690999999995,-122.92371899999999
5,42.327946999999995,-122.800496
1,39.053565,-76.716578
1,39.015766,-95.048266
2,39.427563,-76.777976
3,47.753859000000006,-122.626792
1,40.06759,-74.705741
2,32.300129,-110.835996
1,47.205607,-122.26608799999998
1,30.77293,-91.789004
1,47.148478999999995,-122.32413600000001
1,32.128516999999995,-111.12205800000001
1,41.196442,-75.394233
8,33.753259,-84.389953
11,32.930338,-96.78749599999999
4,33.835696,-84.389116
1,33.789322999999996,-84.35149799999999
1,33.771079,-84.3336
8,32.912633,-96.736637
1,33.771126,-84.378108
1,40.235694,-105.364549
8,32.925367,-96.836334
2,37.897665,-122.563172
5,33.799884000000006,-84.385805
1,32.813735,-96.883667
1,40.103412,-105.171093
3,32.969699,-96.79733399999999
2,38.134068,-122.52718999999999
3,38.112165999999995,-122.63438400000001
6,38.060475,-122.508496
1,42.268426,-71.613309
1,28.441678999999997,-80.702628
1,27.794384,-80.49146
1,45.942235,-122.94958799999999
1,45.772037,-122.96941000000001
1,47.149902000000004,-119.305972
1,45.536452000000004,-121.155254
1,42.844801000000004,-85.984794
1,41.397422999999996,-89.084264
1,32.362434,-95.315262
2,32.235096999999996,-95.320779
1,37.020043,-120.625404
1,36.789273,-119.140345
1,36.814503,-120.57524
1,36.474404,-120.061497
1,30.643634999999996,-82.741456
1,39.230232,-81.160993
1,41.139872,-81.860559
1,30.579327000000003,-97.388622
4,40.014623,-76.246351
1,37.12298,-90.648266
2,40.030839,-76.330432
1,39.646204,-76.67485400000001
1,42.293969,-83.320074
