174652	28
237211	28
200398	-47
61198	-15
284167	3
284888	15
91382	37
129887	61
191788	33
48682	-4
98011	5
96471	-62
188617	58
10875	86
232815	12
35823	20
15873	36
40338	129
143397	34
122201	-35
638	-22
204983	-46
95106	8
151454	10
226137	-53
162661	-50
19121	-12
180420	-44
181134	2
254305	8
277153	-20
4809	-21
69717	38
169304	-52
192572	-56
23286	-16
154919	-20
59728	26
28368	35
120339	36
74337	12
169241	-61
69241	-65
124588	-26
274689	-53
101992	31
168716	37
135648	62
123545	21
251666	-26
260794	30
240984	39
130461	-7
120696	32
834	-38
129551	8
256328	-7
281003	13
232724	53
249923	-39
108586	-40
267010	-67
288339	42
6909	0
43012	-47
138854	23
179755	24
190129	-61
58608	-73
19933	58
237526	-49
133436	-15
259128	30
89856	15
6643	-83
75695	-15
83878	-54
24847	11
56326	34
71775	58
231100	-23
116867	-41
5642	-37
207048	2
91907	72
12709	-7
274311	23
235412	-15
258113	-2
89982	-19
176353	44
18239	-142
184872	-1
82912	54
176003	21
224443	3
158244	-23
66322	3
188729	34
79146	-42
97486	80
208938	-5
171908	-22
229553	28
255600	44
225535	-43
53617	53
53610	-3
70984	3
297908	-58
16671	-89
351	-27
171453	105
209939	-4
133121	-35
154905	84
282179	7
170186	17
205788	-20
12016	-30
176948	64
209505	-5
62801	12
290971	12
153470	-47
31966	54
250476	16
83549	-3
27430	55
261452	-13
156158	-4
205480	-29
250896	-34
242223	-15
233697	-1
93181	88
129117	-2
48843	59
158111	1
227985	29
105492	82
231751	-2
94833	8
113171	-35
9324	14
194609	59
279127	-3
214867	-12
39274	18
291454	102
119429	-29
254900	-7
60806	-10
68394	-9
112849	62
136740	12
201357	-142
132519	-44
34213	-12
266968	-61
51608	-24
236973	81
115334	-2
278322	20
53442	60
68541	-50
295556	-43
259282	-67
100459	-24
247529	-17
229763	-6
129404	-2
71698	11
136880	-31
95743	17
41129	-1
45252	-83
165685	6
166434	-51
280009	-4
158209	-90
115999	-36
215497	106
176360	-35
136635	50
131875	4
148486	21
222231	-36
85817	29
269831	-90
199810	2
179587	-79
268396	-46
281948	-24
51244	-7
119359	7
12261	9
155318	-5
80420	68
228433	-8
180469	-9
213698	13
62556	-17
230386	43
283236	30
160750	3
286995	-16
4214	-33
257553	50
101768	-33
35865	-12
27675	44
29957	40
115264	-45
53939	-93
125183	-39
196807	-50
1169	37
78446	25
80693	-10
188183	-11
198403	-20
101460	42
231737	-19
185957	60
93720	-24
205802	-23
144881	11
87651	-47
248187	91
63025	12
163844	-41
235097	-19
283187	-63
284209	-32
120241	-4
259765	-79
100676	15
96646	-4
128725	71
177578	38
120738	-17
95729	-44
152882	39
112576	-41
20430	-100
235461	-11
85635	-1
233053	-22
277888	31
7105	-15
41052	-5
6034	6
24833	1
128242	75
296732	113
38854	25
202281	18
168380	59
224681	-9
72909	-37
24742	96
211395	-9
117301	65
131406	-14
44328	77
238737	49
160211	32
166868	-18
213866	106
165839	23
78824	-82
76990	0
210667	8
183388	-10
251876	38
243616	-18
193923	-34
267381	-52
269355	-37
214832	-36
32239	0
164264	-34
215154	38
74169	49
270363	-25
99089	-122
145189	-76
154324	16
173175	62
9954	-57
53421	29
84886	35
218472	-55
178572	21
282732	50
54758	22
13927	62
5047	7
185299	-30
97577	5
190087	-6
269138	-16
147632	-57
287947	32
32281	-57
156130	-6
93755	46
125071	62
183549	95
50257	24
10399	-16
182772	-100
8834	-19
50383	17
106388	-32
82702	0
11092	94
195687	7
164642	52
163382	2
215539	-33
84466	-15
182709	10
263076	-28
4697	-69
76423	27
153491	18
164145	87
78873	-46
52007	-14
192033	28
238618	19
244015	18
57845	-71
269075	6
104946	29
98088	30
106640	-45
168730	21
177998	-42
35522	-72
214657	24
290593	-18
105051	7
122866	-74
186433	7
277265	84
28627	13
20878	-6
223750	-10
173476	-16
198375	33
91697	12
137678	43
211787	18
177501	-30
208126	-33
292623	-15
270139	24
207699	90
138371	0
125015	3
221447	29
273919	-56
206005	10
274794	14
285091	-27
295962	71
178803	-5
92838	11
40996	11
106822	-61
109643	-50
175149	89
131371	29
238674	-17
175660	-11
173294	-55
207587	45
238926	-68
63214	69
264994	-64
110581	3
176549	22
8680	18
133898	55
288696	-18
267668	7
202498	-39
233970	-19
88897	-47
215945	42
203982	11
28900	-2
220747	-15
291342	-8
97584	-3
258365	-6
105415	18
76654	13
168674	79
141913	35
72489	-56
25820	13
263146	-19
89429	-1
3066	28
177340	-33
141941	77
161401	-71
49725	-34
294142	-35
105373	-69
35879	-27
265309	58
297866	100
20297	70
74939	-71
291118	38
281024	23
185278	-39
56851	-23
238905	74
254347	-72
275424	-21
16132	-18
55913	-59
198256	-15
237351	30
258540	11
211241	26
35207	61
87301	-10
115117	20
191249	-18
218318	-56
24455	-38
179902	-43
229756	-15
38182	69
291370	7
218220	-4
211269	-75
249664	-59
161212	-1
140359	-3
72727	-28
217730	27
299448	-36
230785	1
247711	25
282809	-34
182954	-50
148388	41
242279	3
196422	63
180140	-62
272540	-23
143621	57
29439	-34
249013	72
134997	32
151797	-4
296242	12
250455	-63
33324	-9
199341	39
18757	-42
72965	34
216176	38
167617	9
238947	-9
112597	-7
3584	-9
43873	14
42557	-60
121214	14
254879	-29
123468	-24
61275	-17
255803	49
157327	9
223365	-5
129054	-6
140562	58
275991	16
133506	22
195281	-10
151111	21
231618	2
222280	36
259429	-21
133814	17
138567	48
226361	-12
19520	-30
39078	3
190052	97
278924	103
161429	47
193979	8
212816	-66
245261	-5
52000	10
66385	23
98249	75
22992	-37
238828	25
126478	69
143082	-56
14557	-34
97507	52
125505	-10
72636	-1
246297	3
91466	14
274878	-38
175233	-28
289179	-25
66917	21
289977	-16
95596	-24
297096	-25
133198	-17
5768	-137
20115	21
229833	28
153218	6
156466	-21
203093	-27
217457	69
99950	111
257063	63
152903	-42
270314	-54
79699	30
264931	-7
50355	-10
23895	7
27017	31
154156	12
164299	-50
31434	12
169381	-3
179342	27
109132	-14
77676	-28
91438	51
101628	15
144503	18
11624	88
94413	58
37811	-20
163830	75
206915	-4
180021	-15
144706	58
224513	-5
170627	41
242776	10
52427	84
121844	-11
191557	5
143887	-43
194686	30
274752	-28
141955	29
293246	37
250945	40
16608	27
9044	-29
12940	3
288185	-25
134633	27
104554	63
71768	-3
115446	11
269558	-53
180091	7
234635	-52
174638	49
218507	-44
32085	10
54457	-74
24609	-14
211689	-23
4480	-33
56711	58
294716	-1
131973	49
267563	-5
212746	20
87763	62
221034	-114
165265	-25
280310	-10
46442	1
289305	44
66203	66
233830	-38
164446	-39
52987	27
266989	36
156830	19
86825	-62
102678	-10
181519	-4
241404	-10
129558	-24
185201	4
137454	21
126996	-64
223421	-53
234383	-6
85138	-35
2016	-44
48913	-53
73147	29
52959	45
26604	-25
247396	-57
144181	2
1610	-84
71586	-67
104904	-14
136677	6
62094	-12
128046	16
149396	14
156872	43
31651	-9
171985	63
178026	47
41143	19
126618	-1
209862	2
7427	11
198102	-15
171726	2
200118	21
235895	-33
211843	-14
262754	-93
286274	36
129915	24
115747	37
61191	-55
181288	-26
164957	51
165972	-55
268445	74
171950	-23
299245	-26
36523	-41
215875	61
7511	-37
27255	-57
292840	-1
40681	-24
147436	-43
1582	33
2681	-23
25834	-22
99530	134
57257	4
246353	-23
150040	16
280758	-9
260927	53
110546	55
217590	-38
281906	35
201287	-6
50033	-16
145714	8
199320	7
235223	-56
119366	50
258589	-32
46386	0
61800	18
137461	14
199712	25
18001	1
51447	-51
281689	80
130062	38
137972	6
208455	35
132183	-97
258148	-28
208385	37
190031	17
7679	77
295241	45
275242	54
68891	-3
134976	26
19401	-26
145084	-28
182317	-55
146064	67
254088	44
285987	6
282291	-22
12751	19
28809	75
175681	75
219788	-90
228118	99
281521	-50
222546	65
231947	46
262187	-4
94504	-58
88680	7
163606	84
71152	-4
91879	-22
176871	-10
143033	-65
217681	32
210394	28
263188	-21
167477	-13
239416	53
60659	-49
75086	84
252723	17
55346	5
274304	4
185397	-10
34066	-34
195638	-71
115985	-15
21277	-48
25687	-27
240137	61
79384	52
272813	-28
156186	-8
194294	47
217856	-5
232129	17
73378	-35
168128	25
292182	-24
65048	-26
135221	-10
295591	28
197556	36
68772	12
182716	10
31203	6
93664	29
148675	19
285329	11
42172	31
253332	-13
232745	10
264784	13
112009	42
288486	-7
200426	-28
20157	-7
78138	91
163347	-48
86951	-74
53757	66
180525	18
221552	-73
196093	-18
133996	10
258337	44
161128	-30
277342	15
65671	-17
71824	12
282928	47
62332	-17
216526	-57
15824	-14
136495	-8
267171	10
132673	-58
265687	-9
128872	-38
3290	1
271700	-53
73245	62
130426	37
182961	7
116573	45
68324	44
159938	-38
174400	48
12072	-76
143572	-11
191655	-50
240942	48
179244	-26
269082	49
169059	-39
116888	13
180700	6
192446	11
208924	-25
39204	-119
198956	-55
245730	2
79419	47
101544	-14
197115	28
181015	-6
182478	-21
95337	-25
266765	45
112653	41
208889	-6
258288	-34
221874	61
283971	106
55584	-62
142018	-58
297642	-9
298398	-19
218738	-64
47527	33
102601	66
261074	29
246423	9
136537	38
255124	23
266541	13
158748	-2
285791	17
17742	-1
40737	-10
46484	-72
40611	43
253353	19
85019	40
289774	-20
201448	59
54611	33
246171	87
266737	29
142788	52
120780	-33
70893	-13
275907	121
183437	61
287450	12
159147	-3
184410	-11
199180	-32
71481	-73
82394	32
226431	23
116370	-26
290453	29
292714	-7
286400	-108
280254	9
59567	-83
139547	-59
47884	-22
36194	-64
97955	32
237554	10
230757	42
136978	15
292133	17
62591	-25
108985	-11
100389	28
294555	5
215455	-3
208560	-37
242181	-33
79671	20
15565	-7
31147	41
113780	-14
269845	4
197395	-2
278098	-14
16741	36
192208	-53
95155	26
182884	-20
253276	29
132624	-19
232	-32
46918	-49
97640	-1
289452	-88
103938	82
9387	73
38364	2
113836	-31
799	-55
188057	-36
75317	-44
189660	-27
233641	15
5411	15
175387	17
188337	17
189891	88
205200	-29
295927	-18
197255	-16
93916	16
235083	-31
286960	-3
150866	27
234845	-10
237064	13
47744	50
31812	20
243931	-11
9093	99
73336	18
89142	82
108894	66
10644	13
14347	-37
26912	32
167855	-94
129614	33
292399	-69
262880	-32
146036	11
122320	-18
6440	-46
241061	0
143985	-47
221930	-18
64859	-37
6349	-3
108558	35
64362	104
143593	-42
265176	-62
80385	1
143194	66
277328	15
213320	-24
6881	-3
231058	25
162178	54
85999	23
194084	-23
267136	-26
219781	-41
278707	26
285119	-2
94840	21
288045	33
12737	19
198781	-18
242062	23
253647	-47
279603	67
109020	25
101187	18
40478	-23
14326	40
121886	1
200349	0
135564	-34
21914	16
55871	65
80000	38
127983	30
155500	10
96492	36
116153	20
126842	49
72622	-80
293967	68
53078	-61
205501	64
212697	-25
178089	96
40940	-59
167204	-12
255264	-68
295444	1
69255	4
183577	-40
298209	10
53666	6
110840	-15
150376	24
293204	18
273926	1
167995	-29
284699	26
166595	-56
128123	-21
151083	-32
205809	-14
203023	79
270594	-19
16790	132
110777	64
10903	-54
60239	40
223883	37
114361	-31
4095	-42
237113	66
193328	-20
4179	4
129726	-18
224933	-25
120612	-33
240795	-84
216624	-50
194224	-49
294457	58
297775	-101
195834	49
295451	-8
74715	15
28725	35
118351	9
9422	-53
134395	-93
32750	11
33072	20
143649	-16
203478	80
144699	73
153372	-1
103203	-8
69493	-29
154093	-44
14725	49
80973	1
9289	37
49970	-17
174267	36
180203	-20
229574	-30
235902	62
251729	-36
43334	-3
162087	21
8988	22
233564	-27
256881	-30
213089	-32
184634	19
245079	31
188939	4
247018	-39
153463	28
203772	-19
181547	53
257546	20
251428	-33
283362	-6
31007	-77
56718	26
50264	-41
196065	-18
293197	-31
261221	-96
117805	79
295248	81
34507	-4
92187	-51
105142	-60
258757	-24
74281	-51
200713	-6
157523	5
46022	40
164803	5
92362	12
253437	25
14536	5
297523	16
91396	-79
119576	21
83780	-11
83262	27
90164	-18
127794	43
247165	15
288836	71
113003	-3
27920	-8
97388	-18
230666	12
61373	-39
84368	139
12135	16
37118	0
60148	-47
177200	-21
107753	49
17238	31
208357	33
6657	10
290796	1
68730	-15
134738	5
27143	57
50397	121
251624	-28
92390	50
285245	41
268200	-17
250343	90
142291	11
68912	-6
175905	-3
151321	40
72846	-38
139365	-6
7770	-12
193006	-53
200125	28
213495	-28
289753	-18
169682	-2
210681	10
131217	17
25680	13
44629	-44
241103	-26
267871	23
39449	-2
184249	3
30783	45
73840	11
43061	-14
130020	72
210149	-10
131056	-42
5670	-55
149529	-25
282963	11
238835	8
86433	-27
282802	-64
14172	-6
162528	-112
273730	22
169486	13
172377	-53
3549	-27
54394	66
147695	27
205375	-32
190689	-12
131693	32
251806	-51
235433	-48
255012	10
245562	31
86944	12
63102	-14
40989	21
228006	-7
238569	1
12464	12
195617	26
270006	-42
282543	7
144076	36
291748	94
142459	-50
17714	1
246591	-42
38273	8
91781	-78
35725	1
48262	8
117798	14
205228	5
298923	40
222637	18
2471	34
29579	38
86076	40
22334	-51
241572	18
257091	16
220320	27
66518	31
111050	59
240928	31
281304	-13
275319	61
27451	-51
66896	30
175842	-10
296347	-35
273527	5
81659	59
128221	67
202176	-1
92292	-32
18302	26
262026	-15
88946	-39
258141	-32
96884	43
138119	-10
195540	18
273247	14
256629	-79
292483	-32
294065	-25
252520	33
254445	-41
67862	-11
232738	18
240039	-38
282718	-16
83829	28
255313	-64
91515	123
124714	11
181022	42
126345	-4
151951	-14
84732	-15
135452	23
96128	69
216484	29
43929	48
225878	53
191025	-2
69024	-41
63613	7
181911	-20
71362	-2
137181	10
271714	24
246437	-6
132638	21
282907	42
220117	13
249174	-4
95484	-31
144531	7
104267	-27
212151	31
199474	0
217905	-11
282375	-17
148948	28
96380	7
287919	-48
16265	1
76059	-39
62892	34
38630	-33
85754	16
81442	-16
168149	-25
84802	26
174337	-13
226207	-61
145441	57
223393	6
232479	-112
238709	42
91298	21
277027	-8
178285	39
265820	-7
212431	51
126898	-13
109958	-21
251603	-65
159378	-32
238954	34
24273	-16
7567	15
178110	19
88330	68
254382	-18
147114	31
296711	-13
179888	-17
15411	-33
152203	-33
168016	18
135368	76
200265	1
247844	64
3780	27
89786	-5
174890	-27
31987	-50
90500	-45
30951	47
25988	-32
255033	-43
145063	52
139337	30
161499	13
135571	50
147380	3
214335	-28
205452	46
146050	-43
153169	-45
67323	-5
74358	-51
163242	-36
20920	37
182429	5
38112	-33
129180	-71
224457	-60
90717	-53
183717	57
287688	-26
64880	-31
211255	61
251015	88
163725	35
117812	-9
282823	0
233592	91
224954	-36
223169	-7
57950	13
190290	-96
252772	31
286694	116
48934	-38
37447	2
36180	-70
96688	15
114963	-86
115383	-24
299833	-7
26359	74
52742	-64
132428	64
105324	1
86426	-38
158412	-64
163361	2
139379	-15
84396	59
172517	-2
96338	29
142648	0
178075	36
277391	-68
285217	79
99782	8
158237	-86
207146	80
221006	-43
153736	-1
35312	-27
90122	30
47170	-34
258680	8
237106	-23
71838	-29
194476	19
175422	37
67827	-52
36215	-55
131784	40
162367	17
146127	-29
141	-12
192089	-13
159294	21
23937	84
44342	13
88743	18
63543	-82
290061	-24
89597	-69
243763	-46
137601	-45
271728	41
276425	56
3941	32
13661	-40
63487	-107
298867	-73
66434	46
29187	12
96058	-64
139778	74
155052	-12
129026	17
226424	-31
164481	-49
146680	9
7119	-11
15733	48
259898	-17
67820	-36
262376	-77
263426	-27
131315	-61
67239	9
201140	-8
297285	15
290488	43
116790	-36
294758	66
54149	15
62668	62
134031	18
153092	-28
44965	-22
161303	-49
178488	58
259807	26
152539	29
263699	24
263643	16
155815	-98
4669	-23
209330	34
261473	4
21690	-107
117238	47
281997	85
171285	33
97115	1
187371	44
13899	92
21697	-21
172111	-42
67540	-54
66140	57
149977	3
281143	0
24735	6
180119	-14
117028	-26
157376	-89
23342	25
191690	-67
10938	44
28081	-87
35949	36
48731	8
92334	-24
39351	-17
200391	-20
90773	-9
228153	8
167757	-2
99642	-4
365	-63
291937	-30
227719	32
93545	28
60834	-1
69955	-120
67848	-64
178880	57
45014	-6
147499	-28
28228	-12
55822	-9
82807	22
247186	-13
34549	-41
70781	25
109195	-7
183101	-31
265253	15
202414	-30
55717	65
144237	-17
77270	27
286568	-36
90766	-30
89807	14
108138	-80
137090	29
219298	4
172650	33
98830	-32
255236	20
240669	31
94735	44
208966	-61
174197	6
269943	-28
299623	-70
105646	-29
227747	-31
270300	-34
280905	-28
177571	13
110014	-51
100424	-46
55766	28
181190	110
83276	-51
188834	-29
210352	-16
53715	71
237414	-29
3416	-33
188218	21
259450	-43
172328	40
124581	85
212725	17
264273	7
290208	-59
22698	43
36012	55
179384	13
282739	80
83416	-30
196667	-45
13458	49
81407	-33
189198	-5
62178	-12
36495	-9
166483	-22
235419	48
148815	-9
147898	33
229441	4
211276	-122
239850	12
277972	36
120122	10
241544	-2
60715	-8
39302	22
244540	79
268060	-41
179965	-8
194175	-49
274269	-62
36803	-29
17609	22
67211	-26
72587	70
293421	1
53652	4
161996	-54
268431	1
154380	16
51720	63
140436	-44
148668	-10
126807	50
280590	-22
38287	34
123461	-10
110000	-40
113339	0
114410	-21
135214	26
178131	37
21508	13
67281	-91
119436	20
178705	-69
264791	-10
23580	-12
227495	-24
196828	8
73588	32
122754	27
146771	-13
202841	27
290145	63
238100	3
131427	32
108579	-41
2303	27
199033	19
224611	-8
160988	120
3073	-66
285630	0
14095	19
284881	-24
25246	30
17567	-38
75240	-42
121060	-51
219634	-24
197045	-42
104281	60
207692	41
73203	-29
171880	-47
173798	-19
109335	50
10476	-1
246864	-28
292063	-22
168135	-34
201147	-61
157754	61
217135	4
48381	16
250392	-6
18561	42
215028	-17
7672	16
243889	-27
215994	-40
16398	29
1666	35
209365	17
271812	-56
20024	-21
103434	-61
49333	-14
164460	9
275354	-59
52616	29
65818	14
213243	-61
184970	14
175884	18
19982	-5
61569	15
11645	-9
40044	-76
111778	-6
270671	-1
140254	-43
70592	34
195603	8
265974	21
47023	-6
261039	-46
29943	41
204045	80
43614	5
63032	6
115859	-49
253605	21
270503	20
2744	41
52420	-3
55381	9
125148	47
87035	-3
275823	-7
94959	58
200013	-21
291538	-6
294597	-67
68296	-3
236140	51
69206	92
126506	62
259107	34
248376	27
46953	-19
114683	-2
14753	37
119975	3
162465	56
157803	40
292441	64
222728	-39
152462	-24
248117	9
102202	27
128459	25
147688	-68
26023	14
52945	-65
27192	-69
82254	12
99978	-19
176220	-18
2142	-6
2793	25
31686	-23
198557	21
224079	46
169591	-46
70284	12
127290	-16
1456	66
160330	8
221482	-21
226788	86
113367	6
18288	-9
253185	4
209120	44
167015	17
236924	44
153393	23
238968	20
65209	55
214573	77
118848	-29
13668	108
228986	37
238716	-15
171943	26
13521	-18
36677	9
35732	28
91711	-3
210660	13
200293	20
197619	-56
294541	-65
219361	0
232143	31
238184	-41
239857	20
225248	27
101509	-18
112338	-3
152826	67
216309	26
234299	59
70081	1
177298	37
20409	24
283306	-4
290999	52
245415	-26
246430	-10
194371	-89
205466	15
107879	-46
292350	47
869	17
176955	-53
195575	34
94525	-3
65881	0
121095	18
6412	0
95911	-7
289592	28
54296	4
92516	75
38651	8
126723	79
171369	2
191333	-37
213691	-65
150068	20
276299	68
230939	60
262355	55
89254	16
130832	-18
218122	14
44048	-49
253038	11
181225	1
246906	89
162850	-65
58160	50
286897	47
153162	-27
28704	-5
145546	-25
108747	33
187203	11
16811	10
265113	58
274577	30
279141	-8
241390	11
240312	-33
117868	25
212354	-40
76227	-54
297677	21
72209	40
113633	-39
248719	38
220446	-79
43327	-90
40366	26
189233	-42
244981	-70
252394	-19
212347	-2
51769	85
118995	-51
234390	3
21865	2
181750	-80
62395	11
98963	-29
204640	68
159882	47
97367	26
169500	27
148857	17
19751	-8
162990	53
118421	-23
97122	2
127598	-2
173378	-42
197780	-29
14711	-64
22901	-49
142123	-16
183108	9
176	-15
22390	10
22579	-49
227579	-5
226494	-19
32680	48
241369	-47
87973	-13
101915	-52
288850	3
59847	20
78096	26
70431	59
673	17
125526	32
286421	22
67981	-31
6930	32
151776	-37
121333	-39
294282	-83
10343	-48
125379	8
278413	67
47149	49
16545	-28
152063	-48
4403	-6
107998	3
251827	-14
142480	3
121494	-1
193174	-32
78509	-27
120430	87
118505	57
35942	-40
104561	41
250588	-42
259562	11
272407	3
120297	7
297544	-79
119002	-41
4998	-47
153386	-65
49326	14
276607	-25
185572	-104
85852	-68
72979	19
140555	30
221076	-66
228412	-75
286890	-23
41423	-17
128788	-19
194742	-18
230589	-70
298076	46
174253	-6
131854	-8
152854	-31
147247	69
42585	40
258687	-26
132715	-21
181050	-27
78572	-7
161457	-73
256237	26
97752	35
122019	-5
181183	-38
279057	22
228160	-19
285917	20
128382	-7
270678	-42
266548	49
212088	-91
96695	-73
46988	-8
18652	-47
252478	-128
63865	56
99789	-7
216449	43
265162	33
275291	14
228895	64
260339	16
37377	-78
42725	13
48808	-16
287604	-89
197024	-10
279211	52
219508	7
288465	24
34290	-50
92432	-35
106717	-22
195078	97
268116	16
101208	62
198186	30
141731	-20
223337	40
296207	58
210261	-9
20052	-24
22026	-24
173917	85
27059	-56
173903	-27
104316	0
177095	-7
239206	-34
88372	32
134325	-8
264812	38
98032	11
165741	18
103511	37
65216	-74
54100	12
152413	9
19821	-44
72853	61
54499	-21
164544	32
219984	25
105289	48
228825	-11
231422	-64
176304	18
82352	41
190563	28
114116	-51
25239	38
275438	53
209106	6
282284	-45
246220	-22
158391	33
68086	30
148927	7
188449	-7
200104	-35
283173	-60
250903	-54
293932	3
265036	43
260948	-42
281458	-14
180637	-10
285322	11
292763	-3
220166	34
62885	83
139351	-32
80427	14
21242	-4
22166	7
131301	-90
84564	-17
190108	-100
54156	2
98459	14
17798	-45
269768	7
181645	24
147576	67
264245	20
290040	-41
64579	7
156578	-65
217282	-63
290936	6
119751	-28
162472	20
139610	34
209820	-46
272799	22
236994	-17
102342	53
286680	5
161940	-1
287779	-15
296704	-19
244449	-54
64551	113
171572	-14
261627	51
87665	-27
133975	24
86853	-23
184193	29
47240	-54
212655	-33
1022	24
145924	-19
72006	30
169339	-42
220096	-18
25113	-14
74687	9
197598	42
181967	62
197752	1
287506	30
274479	-117
233529	21
46141	-32
42305	-26
112464	-5
245716	-5
26968	76
98690	-14
71747	-54
254277	39
179566	-35
196338	54
38966	-16
47457	-89
24042	28
121872	-81
169395	6
244848	28
236679	55
42186	34
253563	-2
237330	20
7483	49
80819	73
75786	-9
96793	29
252401	15
24875	-41
179790	-4
159406	15
196205	22
186223	52
179650	11
217702	34
2338	44
263258	-28
278350	-42
113353	-62
234467	24
273184	-13
192306	0
76815	-40
89324	-15
13920	88
96618	-50
55031	29
286197	93
36943	-5
85992	74
77963	-84
148913	-43
34899	15
112765	23
69059	49
271280	39
282760	32
294912	36
185642	49
200552	20
73539	45
182660	69
81421	-16
230799	-20
93041	22
203443	31
297705	-77
174827	-22
43964	26
40842	57
59259	2
69171	34
294989	-35
190374	62
109251	11
277741	40
248670	59
80252	-78
147877	-57
133275	8
132134	31
182268	-17
50768	-23
172748	40
192957	-15
253360	15
32218	-62
18106	-22
226949	44
5929	34
99110	-3
132057	21
137622	16
26380	-71
119625	30
299707	-44
37237	-14
141129	56
89163	58
87805	-31
22173	27
85964	-49
290537	57
113108	35
176976	12
282193	30
74673	-7
93797	79
82730	0
98907	-15
237274	-39
44748	-105
100522	55
280947	11
120367	-23
258547	1
181204	27
194637	10
85656	-5
128760	-20
82618	-85
271938	-32
286099	-40
46155	-49
58594	7
63466	54
1246	10
63606	-27
119303	23
83143	29
138882	-27
176367	13
283733	-14
274339	3
232297	-58
174876	6
261690	-12
193167	10
73028	12
10917	-59
163683	-87
183080	46
238863	-8
266261	-46
209729	-22
282578	-9
37363	-52
203919	13
185138	46
89730	-26
112156	16
203401	-13
299028	-155
233333	33
12541	-8
33744	89
50621	11
69661	9
237365	27
131497	52
163907	-38
39106	50
42774	-47
284419	42
203821	6
63550	98
248124	25
161338	-12
8918	63
161065	30
172503	15
16860	-98
253283	22
270496	5
272211	-17
241796	-40
294492	-14
297369	-50
31021	-23
85173	-7
81092	-50
182583	43
238541	46
13780	39
98403	155
121613	-12
274395	14
63277	-71
99999	82
42151	27
297978	64
213663	46
48556	-15
219529	42
110511	-6
271126	16
238030	-48
217625	13
292301	-15
135466	69
248201	-44
128662	56
214923	-57
288318	-31
134507	23
193951	1
66245	-48
173014	-1
37062	-20
143852	85
11946	72
40730	11
208315	-1
209477	44
43635	56
2506	-2
42543	-36
119842	-72
130076	-17
62255	-35
92173	-111
86020	33
94441	1
119485	51
195778	47
211703	16
12723	-89
148745	-3
160673	29
249349	51
102895	28
39813	6
81099	-17
155640	12
175156	-48
262656	24
65762	34
203149	73
294583	57
216890	93
267542	2
289851	4
72419	51
154163	-61
176269	-23
233767	-16
211101	71
26597	60
149319	35
17042	-11
4060	14
161989	85
275914	7
293631	-12
296487	-52
164012	22
30153	-2
224835	-11
226032	77
64124	4
202309	19
264007	-29
132974	78
53687	38
27346	-4
192817	15
280352	19
47849	-59
274332	54
58587	12
31735	36
50502	-4
286862	-26
155577	14
78040	-21
215217	-37
244953	45
108999	25
146330	-49
176682	33
45371	42
62990	-68
2324	-53
145077	-24
108327	-24
106843	35
92607	20
212844	103
260801	-42
22600	43
245674	69
10287	-41
114424	6
89072	35
231835	19
50922	-14
109440	19
27115	-25
152273	52
117035	17
154065	28
223764	-24
193440	-44
238912	-59
245737	-30
267486	-64
55836	63
121928	58
227600	9
6874	-23
24623	23
74505	29
243749	61
171691	-7
271805	-15
9072	39
174512	-93
188750	-42
143775	-22
17154	-64
60666	29
280723	-16
151608	5
27745	18
127759	46
220180	-52
191893	27
260087	6
48353	55
232535	-47
272162	-55
174463	19
151510	-8
278196	10
52770	-24
214244	35
120136	-28
168100	-2
185313	-46
31084	1
180945	-38
232045	40
287086	-21
196814	28
208483	29
82135	-22
297488	12
125813	-10
126240	-65
10847	8
199656	13
228769	33
162969	37
71950	2
77858	8
143523	-15
188134	-5
182611	36
201420	64
208147	39
91592	33
105401	58
247109	19
266716	45
82037	-21
89926	-94
234257	18
191858	13
91914	-1
244470	-56
256517	44
151937	-36
152777	40
251316	-10
173119	-13
42452	81
193615	-7
117287	47
49753	-20
155360	-95
188344	4
233823	-31
51363	-44
234859	44
217156	-1
71670	-56
119240	66
63886	-30
48346	49
184956	41
55752	23
194819	-10
226004	-49
18365	24
84417	51
30979	56
137426	-26
189177	19
107270	-35
298244	-22
232486	52
263594	29
197871	2
249132	-55
27402	1
75618	-41
60995	-54
160995	20
280891	-54
35466	-2
228755	46
141633	33
227250	30
56837	38
232990	-14
120801	29
187924	70
242405	-16
269950	6
261312	29
174043	-51
90927	51
27157	-18
230659	70
68849	30
73931	33
200447	21
267185	46
62409	-13
89373	67
42018	64
46085	-7
53134	-26
121207	10
57411	12
48402	-33
250553	7
140219	12
96191	44
172720	37
68555	18
265414	-64
249041	38
6013	-73
203905	-11
253465	32
99964	52
8106	39
114774	9
175275	25
115502	18
132267	58
273058	11
188673	36
245898	-82
193468	12
273023	13
299672	-28
35109	-63
46540	-42
20087	-29
82198	2
165762	3
93104	39
143747	-78
15173	-39
144062	17
111820	-40
280646	-42
179720	7
3759	3
17756	16
227285	46
57082	-30
209645	47
174750	11
298762	-67
296046	-41
103455	-9
55038	-41
225976	-31
157908	-110
91767	5
219760	34
69227	36
249125	28
194553	-93
210100	-63
165608	-6
33604	-8
152343	-45
211724	29
159161	34
226088	-20
167729	15
299665	-4
245632	17
16377	38
110896	-73
288598	30
209918	5
63844	36
112541	-81
228475	-39
148731	-46
61961	34
46246	-17
141675	45
240375	-36
126520	56
42718	1
95806	-9
275935	-17
28011	-36
161562	24
152504	-51
103714	44
157621	-23
146722	-26
